PatentID	KeywordID
AU2020292220A	K_001500
AU2020304508A	K_364504
AU2020304508A	K_490017
AU2020304508A	K_706737
AU2020304508A	K_706738
AU2020304508A	K_706743
AU2020304508A	K_087888
AU2020304508A	K_706744
AU2020304508A	K_373548
AU2020304508A	K_365607
AU2020304508A	K_373547
AU2020304508A	K_517681
AU2020304508A	K_706746
AU2020304508A	K_434418
AU2020304508A	K_436418
AU2020308330A	K_000227
AU2020308330A	K_706750
AU2020308330A	K_100783
AU2020308330A	K_706751
AU2020308330A	K_706752
AU2020308330A	K_403662
AU2020308330A	K_706753
AU2020308330A	K_347136
AU2020308330A	K_030609
AU2020308330A	K_001500
AU2020308330A	K_706757
AU2020308330A	K_706758
AU2020379699A	K_706759
AU2020379699A	K_706761
AU2020379699A	K_432528
AU2020379699A	K_432529
AU2020379699A	K_706764
AU2020379699A	K_706765
AU2021203703A	K_103417
AU2021203703A	K_000807
AU2021203703A	K_005457
AU2021203703A	K_000403
AU2021203703A	K_080303
AU2021203703A	K_003266
AU2021203703A	K_380174
AU2021203703A	K_016490
AU2021203703A	K_088418
AU2021203703A	K_466971
AU2021218045A	K_706780
AU2021218045A	K_706783
AU2021218045A	K_346527
AU2021218045A	K_373546
AU2021218045A	K_706784
AU2021218045A	K_373389
AU2021218045A	K_706787
AU2021218045A	K_388815
AU2021218045A	K_370007
AU2021218045A	K_434490
AU2021218045A	K_192761
AU2021218045A	K_450626
AU2021218045A	K_706666
AU2021218045A	K_000153
AU2021218045A	K_114546
AU2021218045A	K_110428
AU2021218045A	K_706646
AU2021218045A	K_706788
AU2021218045A	K_407396
AU2021218045A	K_116536
AU2021218045A	K_226142
AU2021218045A	K_433669
AU2021282441A	K_079162
AU2021282441A	K_002068
AU2021282441A	K_195102
AU2021282441A	K_048316
AU2021282441A	K_379725
AU2021282441A	K_208364
AU2021282441A	K_181256
AU2021282441A	K_080787
AU2021282441A	K_079763
AU2021282441A	K_003815
AU2021282441A	K_000052
AU2021282441A	K_080819
AU2021282441A	K_002085
AU2021282441A	K_189508
AU2021318151A	K_364504
AU2021318151A	K_706800
AU2021318151A	K_368875
AU2021318151A	K_373325
AU2021318151A	K_502090
AU2021318151A	K_199595
AU2021318151A	K_000162
AU2021318151A	K_001500
AU2021318151A	K_371866
AU2021318151A	K_339943
AU2021318151A	K_706805
AU2021318151A	K_706806
AU2021318151A	K_706807
AU2021318151A	K_307646
AU2021350947A	K_346499
AU2021350947A	K_509712
AU2021350947A	K_459127
AU2022200032A	K_706826
AU2022200032A	K_445427
AU2022200032A	K_706827
AU2022200032A	K_706828
AU2022200032A	K_706829
AU2022200032A	K_706830
AU2022200032A	K_346527
AU2022200032A	K_406634
AU2022200032A	K_406635
AU2022200032A	K_706831
AU2022201975A	K_101511
AU2022201975A	K_134474
AU2022201975A	K_384195
AU2022201975A	K_406992
AU2022201975A	K_090571
AU2022201975A	K_005384
AU2022201975A	K_000862
AU2022201975A	K_000863
AU2022201975A	K_000861
AU2022201975A	K_019090
AU2022201975A	K_017281
AU2022201975A	K_068817
AU2022201975A	K_198063
AU2022201975A	K_135399
AU2022203003A	K_080632
AU2022203003A	K_402925
AU2022203003A	K_213056
AU2022203003A	K_024708
AU2022203003A	K_015425
AU2022203003A	K_080083
AU2022204271A	K_412466
AU2022204271A	K_706844
AU2022204271A	K_114546
AU2022204271A	K_706644
AU2022204271A	K_706645
AU2022204271A	K_706646
AU2022204271A	K_403655
AU2022204271A	K_418524
AU2022204271A	K_600697
AU2022204271A	K_706846
AU2022204271A	K_368117
AU2022204271A	K_706848
AU2022204271A	K_388815
AU2022204271A	K_104031
AU2022204271A	K_706851
AU2022204271A	K_374302
AU2022204271A	K_404067
AU2022204271A	K_706852
AU2022211807A	K_000227
AU2022211807A	K_000167
AU2022211807A	K_001500
AU2022211807A	K_001491
AU2022211807A	K_706853
AU2022211807A	K_671253
AU2022211807A	K_379298
AU2022211807A	K_706854
AU2022211807A	K_706855
AU2022211807A	K_405254
AU2022217677A	K_004526
AU2022217677A	K_382822
AU2022217677A	K_602239
AU2022217677A	K_347143
AU2022217677A	K_706863
AU2022217677A	K_706865
AU2022217677A	K_706866
AU2022217677A	K_431352
AU2022273204A	K_373548
AU2022273204A	K_706829
AU2022273204A	K_706869
AU2022273204A	K_706870
AU2022273204A	K_520901
AU2022273204A	K_706871
AU2022273204A	K_373546
AU2022273204A	K_001092
AU2022273204A	K_001491
AU2022273204A	K_293410
AU2022275067A	K_493156
AU2022275067A	K_602239
AU2022275067A	K_706875
AU2022275067A	K_706876
AU2022275067A	K_706877
AU2022275067A	K_706878
AU2022275067A	K_001491
AU2022275067A	K_001500
AU2022275067A	K_601814
AU2022275067A	K_706882
AU2022275067A	K_706883
AU2022275067A	K_706886
AU2022275067A	K_706890
AU2022275067A	K_706891
AU2022275067A	K_408116
AU2022275067A	K_706895
AU2022275067A	K_706896
AU2022323653A	K_403659
AU2022323653A	K_412466
AU2022323653A	K_476085
AU2022323653A	K_047472
AU2022323653A	K_047473
AU2022323653A	K_198063
AU2022323653A	K_328241
AU2022323653A	K_706900
AU2022323653A	K_706901
AU2022323653A	K_706904
AU2022323653A	K_379771
AU2022323653A	K_369009
AU2022323653A	K_706905
AU2022323653A	K_706906
AU2022323653A	K_706907
AU2022323653A	K_706908
AU2022323653A	K_706910
AU2022323653A	K_706911
AU2022323653A	K_706912
AU2022323653A	K_370512
AU2022323653A	K_706915
AU2022323653A	K_706916
AU2022323653A	K_706917
AU2022323653A	K_706924
AU2022323653A	K_706928
AU2022323653A	K_706929
AU2022327619A	K_431871
AU2022327619A	K_706934
AU2022327619A	K_449900
AU2022327619A	K_346527
AU2022327619A	K_304892
AU2022327619A	K_396078
AU2022327619A	K_706935
AU2022327619A	K_706936
AU2022327619A	K_706937
AU2022327619A	K_706938
AU2022327619A	K_511192
AU2022327619A	K_467897
AU2022327619A	K_274590
AU2022359405A	K_002044
AU2022359405A	K_706940
AU2022359405A	K_365225
AU2022359405A	K_365226
AU2022359405A	K_080518
AU2022359405A	K_034224
AU2022359405A	K_034225
AU2022359405A	K_005451
AU2022359405A	K_706941
AU2022359405A	K_706942
AU2022359405A	K_706943
AU2022359405A	K_706944
AU2022473674A	K_706947
AU2022473674A	K_706948
AU2022473674A	K_706949
AU2022473674A	K_373389
AU2022473674A	K_199720
BR112019015585A	K_364505
BR112019015585A	K_364506
BR112019015585A	K_373393
BR112019015585A	K_706956
BR112019015585A	K_706957
BR112019015585A	K_706958
BR112019015585A	K_347143
BR112019015585A	K_346531
BR112019015585A	K_373501
BR112019015585A	K_373503
BR112019015585A	K_364504
BR112019015585A	K_706959
BR112019015585A	K_025466
BR112019015585A	K_001491
BR112019015585A	K_102096
BR112019015585A	K_181085
BR112019015585A	K_181084
BR112019015712A	K_706961
BR112019015712A	K_706962
BR112019015712A	K_007062
BR112019015712A	K_367393
BR112019015712A	K_104027
BR112019015712A	K_325728
BR112019015712A	K_369915
BR112019015712A	K_706967
BR112019015712A	K_001092
BR112019016746A	K_706979
BR112019016746A	K_706980
BR112019016746A	K_706982
BR112019016746A	K_294506
BR112019016746A	K_529977
BR112019016746A	K_706989
BR112019016746A	K_706990
BR112019016746A	K_166239
BR112019016746A	K_282282
BR112019018477A	K_390018
BR112019018477A	K_090402
BR112019018477A	K_559342
BR112019018477A	K_305038
BR112019018477A	K_490988
BR112019018477A	K_105547
BR112019018477A	K_370429
BR112019018477A	K_133419
BR112019018477A	K_333543
BR112019018477A	K_174353
BR112019018477A	K_174354
BR112019018477A	K_367986
BR112019018891A	K_000007
BR112019018891A	K_250321
BR112019018891A	K_379587
BR112019018891A	K_335249
BR112019018891A	K_356930
BR112019018891A	K_026330
BR112019018891A	K_083883
BR112019018891A	K_394722
BR112019018891A	K_261345
BR112019018891A	K_005400
BR112019018891A	K_000194
BR112019019380A	K_041482
BR112019019380A	K_000028
BR112019019380A	K_001855
BR112019019380A	K_160209
BR112019019380A	K_406702
BR112019019380A	K_114546
BR112019019380A	K_707015
BR112019019380A	K_707016
BR112019019380A	K_197564
BR112019019380A	K_044586
BR112019019380A	K_333427
BR112019020385A	K_707018
BR112019020385A	K_707021
BR112019020385A	K_707023
BR112019020385A	K_707024
BR112019022424A	K_707027
BR112019022424A	K_707028
BR112019022424A	K_707029
BR112019022424A	K_003271
BR112019022424A	K_707030
BR112019022424A	K_707031
BR112019022424A	K_373518
BR112019022424A	K_541951
BR112019024051A	K_707033
BR112019024051A	K_707034
BR112019024051A	K_382870
BR112019024051A	K_475802
BR112019024051A	K_104064
BR112019024051A	K_369915
BR112019024051A	K_110428
BR112019024051A	K_369009
BR112019024051A	K_373519
BR112019024051A	K_707029
BR112019024051A	K_707035
BR112019024051A	K_707036
BR112019024051A	K_707038
BR112019024051A	K_707040
BR112019024051A	K_001092
BR112019024051A	K_426748
BR112019026254A	K_707041
BR112019026254A	K_385492
BR112019026254A	K_707042
BR112019026254A	K_291795
BR112019026254A	K_104064
BR112019026254A	K_707044
BR112019026254A	K_707045
BR112019026254A	K_707046
BR112019026254A	K_336923
BR112019026254A	K_379971
BR112019026254A	K_333427
BR112019026254A	K_445427
BR112019026254A	K_439588
BR112019026254A	K_448741
BR112019026254A	K_000162
BR112019026254A	K_397578
BR112019027309A	K_707054
BR112019027309A	K_373518
BR112019027309A	K_707055
BR112019027309A	K_707056
BR112019027309A	K_447401
BR112019027309A	K_373485
BR112019027309A	K_001092
BR112019027309A	K_000162
BR112019027309A	K_707057
BR112019027309A	K_707058
BR112019027309A	K_707059
BR112019027309A	K_520901
BR112019027309A	K_707029
BR112019027309A	K_388816
BR112020001349A	K_373518
BR112020001349A	K_406696
BR112020001349A	K_001013
BR112020001349A	K_441840
BR112020001349A	K_707102
BR112020001349A	K_707103
BR112020001349A	K_707104
BR112020001349A	K_707105
BR112020001349A	K_707106
BR112020001349A	K_411629
BR112020001349A	K_707107
BR112020001349A	K_707108
BR112020001349A	K_366451
BR112020001349A	K_707055
BR112020001349A	K_001092
BR112020002771A	K_333427
BR112020002771A	K_707110
BR112020002771A	K_707111
BR112020002771A	K_707113
BR112020002771A	K_404457
BR112020002771A	K_707115
BR112020002771A	K_707116
BR112020002771A	K_707117
BR112020002771A	K_379971
BR112020002771A	K_706646
BR112020002771A	K_707044
BR112020002771A	K_707119
BR112020002771A	K_107629
BR112020002771A	K_707120
BR112020002771A	K_707121
BR112020002771A	K_510449
BR112020002771A	K_132255
BR112020002914A	K_445432
BR112020002914A	K_257213
BR112020002914A	K_707125
BR112020002914A	K_707057
BR112020002914A	K_707126
BR112020002914A	K_360735
BR112020002914A	K_531482
BR112020002914A	K_396277
BR112020002914A	K_707127
BR112020002914A	K_422126
BR112020004728A	K_706646
BR112020004728A	K_707128
BR112020004728A	K_706644
BR112020004728A	K_706645
BR112020004728A	K_707111
BR112020004728A	K_445432
BR112020004728A	K_707131
BR112020004728A	K_707132
BR112020004728A	K_355382
BR112020004728A	K_431799
BR112020004728A	K_707133
BR112020004728A	K_707134
BR112020004728A	K_707137
BR112020004728A	K_000227
BR112020004728A	K_001500
BR112020004728A	K_000162
BR112020009623A	K_364504
BR112020009623A	K_309860
BR112020009623A	K_372801
BR112020009623A	K_000227
BR112020009623A	K_001500
BR112020009623A	K_346511
BR112020009623A	K_707141
BR112020009623A	K_448747
BR112020020446A	K_707143
BR112020020446A	K_707144
BR112020020446A	K_707145
BR112020020446A	K_707147
BR112020020446A	K_707149
BR112020020446A	K_000418
BR112020020446A	K_012667
BR122023027115A	K_707153
BR122023027115A	K_445747
BR122023027115A	K_001479
BR122023027115A	K_503982
BR122023027115A	K_707154
BR122023027115A	K_001500
BR122023027115A	K_707155
BR122023027115A	K_707156
CA3054732A	K_367529
CA3054732A	K_096587
CA3054732A	K_702152
CA3054732A	K_313657
CA3054732A	K_319950
CA3054732A	K_304114
CA3054732A	K_002620
CA3054732A	K_048657
CA3054732A	K_165318
CA3054732A	K_374265
CA3054732A	K_000064
CA3054732A	K_092400
CA3054732A	K_080013
CA3054732A	K_131418
CA3082641A	K_707167
CA3082641A	K_369775
CA3082641A	K_403655
CA3082641A	K_114548
CA3082641A	K_416976
CA3082641A	K_447401
CA3082641A	K_450626
CA3082641A	K_406696
CA3082641A	K_317207
CA3082641A	K_431183
CA3082641A	K_431853
CA3082641A	K_707175
CA3082641A	K_707177
CA3082641A	K_707178
CA3082641A	K_707179
CA3086686A	K_000769
CA3086686A	K_060050
CA3086686A	K_005010
CA3086686A	K_000153
CA3086686A	K_012876
CA3086686A	K_269999
CA3086686A	K_012877
CA3086686A	K_106683
CA3086686A	K_083684
CA3086686A	K_215022
CA3086686A	K_037893
CA3086686A	K_005596
CA3086686A	K_001115
CA3086686A	K_090121
CA3086686A	K_154285
CA3086686A	K_038416
CA3086686A	K_005581
CA3086686A	K_000064
CA3104458A	K_502297
CA3118717A	K_004236
CA3118717A	K_159495
CA3118717A	K_181938
CA3118717A	K_528608
CA3118717A	K_181940
CA3118717A	K_020327
CA3118717A	K_259210
CA3118717A	K_005441
CA3118717A	K_381041
CA3210005A	K_221212
CA3210005A	K_246759
CA3210005A	K_627477
CA3210005A	K_337011
CA3210005A	K_109392
CA3210005A	K_307506
CA3210005A	K_007011
CA3210005A	K_082076
CA3210005A	K_001731
CA3210005A	K_316700
CA3210005A	K_060857
CA3232052A	K_024590
CA3232052A	K_378836
CA3232052A	K_287712
CA3232052A	K_080672
CA3232052A	K_107808
CA3232052A	K_001092
CA3232052A	K_199668
CA3232052A	K_707215
CA3232052A	K_370597
CA3232052A	K_521285
CA3232052A	K_707226
CA3232052A	K_707227
CA3232052A	K_614440
CA3232052A	K_707230
CA3232052A	K_707231
CN2018095989W	K_707234
CN2018095989W	K_707235
CN2018095989W	K_707238
CN2018095989W	K_370692
CN2018095989W	K_370693
CN2018095989W	K_110589
CN2018095989W	K_707239
CN2018095989W	K_707241
CN2018095989W	K_199668
CN2018095989W	K_034236
CN2018095989W	K_103142
CN201810009451.X	K_104027
CN201810009451.X	K_707251
CN201810009451.X	K_089917
CN201810009451.X	K_707256
CN201810032190.3	K_421036
CN201810032190.3	K_337073
CN201810032190.3	K_415688
CN201810032190.3	K_426641
CN201810032190.3	K_366591
CN201810032190.3	K_081183
CN201810032190.3	K_707261
CN201810032190.3	K_707263
CN201810046874.9	K_535357
CN201810046874.9	K_707266
CN201810046874.9	K_567993
CN201810046874.9	K_707267
CN201810046874.9	K_508205
CN201810046874.9	K_132908
CN201810046874.9	K_294322
CN201810046874.9	K_333991
CN201810046874.9	K_707270
CN201810046874.9	K_039376
CN201810046874.9	K_317207
CN201810046874.9	K_707273
CN201810046874.9	K_000153
CN201810083549.X	K_431179
CN201810083549.X	K_707277
CN201810083549.X	K_707278
CN201810083549.X	K_707279
CN201810083549.X	K_707281
CN201810083549.X	K_707282
CN201810083549.X	K_614137
CN201810083549.X	K_431806
CN201810083549.X	K_707285
CN201810083549.X	K_707290
CN201810083549.X	K_046064
CN201810083549.X	K_138446
CN201810083549.X	K_707291
CN201810083549.X	K_614776
CN201810083549.X	K_438985
CN201810083549.X	K_370737
CN201810088756.4	K_707297
CN201810088756.4	K_707298
CN201810088756.4	K_707301
CN201810088756.4	K_470588
CN201810088756.4	K_560179
CN201810088756.4	K_343243
CN201810088756.4	K_014371
CN201810088756.4	K_138362
CN201810088756.4	K_000014
CN201810088756.4	K_707306
CN201810116468.5	K_170510
CN201810116468.5	K_143003
CN201810116468.5	K_159495
CN201810116468.5	K_174353
CN201810116468.5	K_174354
CN201810151871.1	K_395259
CN201810151871.1	K_707309
CN201810151871.1	K_157341
CN201810151871.1	K_707310
CN201810151871.1	K_706910
CN201810151871.1	K_707312
CN201810151871.1	K_373520
CN201810151871.1	K_328241
CN201810151871.1	K_631709
CN201810151871.1	K_432528
CN201810151871.1	K_432529
CN201810151871.1	K_707314
CN201810151871.1	K_015321
CN201810151871.1	K_110284
CN201810151871.1	K_110285
CN201810151871.1	K_419522
CN201810151871.1	K_419527
CN201810151871.1	K_707316
CN201810151871.1	K_707317
CN201810151871.1	K_106497
CN201810151871.1	K_707320
CN201810152593.1	K_707322
CN201810152593.1	K_707127
CN201810152593.1	K_707323
CN201810152593.1	K_707281
CN201810152593.1	K_707291
CN201810152593.1	K_707277
CN201810152593.1	K_707290
CN201810152593.1	K_121344
CN201810152593.1	K_457212
CN201810152593.1	K_138445
CN201810152593.1	K_138446
CN201810152593.1	K_707325
CN201810152593.1	K_476084
CN201810152593.1	K_707330
CN201810152593.1	K_369915
CN201810152593.1	K_379771
CN201810152593.1	K_707333
CN201810152593.1	K_707334
CN201810152593.1	K_707340
CN201810157708.6	K_080994
CN201810157708.6	K_100513
CN201810157708.6	K_047147
CN201810157708.6	K_707347
CN201810157708.6	K_707348
CN201810157708.6	K_707349
CN201810157708.6	K_187540
CN201810157708.6	K_120912
CN201810157708.6	K_000615
CN201810157708.6	K_000153
CN201810157708.6	K_223273
CN201810157708.6	K_080664
CN201810157708.6	K_015155
CN201810157708.6	K_268481
CN201810157708.6	K_001884
CN201810171875.6	K_002400
CN201810171875.6	K_001673
CN201810171875.6	K_008055
CN201810171875.6	K_025423
CN201810171875.6	K_004885
CN201810171875.6	K_707357
CN201810171875.6	K_127775
CN201810171875.6	K_002017
CN201810186144.9	K_383634
CN201810186144.9	K_707370
CN201810186144.9	K_707374
CN201810251674.7	K_331686
CN201810251674.7	K_292651
CN201810251674.7	K_292653
CN201810251674.7	K_182077
CN201810251674.7	K_449206
CN201810251674.7	K_031191
CN201810304081.2	K_003317
CN201810304081.2	K_000064
CN201810304081.2	K_000825
CN201810304081.2	K_000195
CN201810304081.2	K_000185
CN201810304081.2	K_039736
CN201810304081.2	K_028415
CN201810304081.2	K_080971
CN201810304081.2	K_025443
CN201810311366.9	K_340882
CN201810311366.9	K_388726
CN201810311366.9	K_102736
CN201810311366.9	K_140650
CN201810311366.9	K_159495
CN201810311366.9	K_183703
CN201810311366.9	K_367308
CN201810315139.3	K_707404
CN201810315139.3	K_707405
CN201810315139.3	K_707406
CN201810315139.3	K_114546
CN201810315139.3	K_384007
CN201810315139.3	K_707408
CN201810315139.3	K_707411
CN201810315139.3	K_335905
CN201810315139.3	K_707412
CN201810315139.3	K_695716
CN201810318003.8	K_441835
CN201810318003.8	K_707421
CN201810318003.8	K_353251
CN201810323929.6	K_406953
CN201810323929.6	K_015080
CN201810323929.6	K_153307
CN201810323929.6	K_218303
CN201810323929.6	K_101719
CN201810323929.6	K_000242
CN201810323929.6	K_001434
CN201810323929.6	K_082053
CN201810323929.6	K_333461
CN201810323929.6	K_017556
CN201810323929.6	K_004036
CN201810323929.6	K_011289
CN201810323929.6	K_011290
CN201810323929.6	K_000460
CN201810323929.6	K_101701
CN201810323929.6	K_105586
CN201810323929.6	K_000418
CN201810323929.6	K_023299
CN201810323929.6	K_002361
CN201810323929.6	K_048610
CN201810323929.6	K_084760
CN201810323929.6	K_007579
CN201810341810.1	K_137192
CN201810341810.1	K_707434
CN201810341810.1	K_393931
CN201810341810.1	K_201564
CN201810341810.1	K_322363
CN201810341810.1	K_000418
CN201810341810.1	K_003815
CN201810341810.1	K_003814
CN201810341810.1	K_106253
CN201810355901.0	K_344925
CN201810355901.0	K_307577
CN201810355901.0	K_066330
CN201810355901.0	K_354622
CN201810392201.9	K_399045
CN201810392201.9	K_309098
CN201810392201.9	K_375603
CN201810392201.9	K_259512
CN201810392201.9	K_107847
CN201810392201.9	K_209354
CN201810392201.9	K_333830
CN201810392201.9	K_027933
CN201810392201.9	K_372795
CN201810392201.9	K_372796
CN201810392201.9	K_038361
CN201810392201.9	K_385958
CN201810392201.9	K_435711
CN201810396834.7	K_026598
CN201810396834.7	K_164160
CN201810396834.7	K_552764
CN201810396834.7	K_324225
CN201810396834.7	K_453309
CN201810396834.7	K_118925
CN201810396834.7	K_373634
CN201810396881.1	K_300847
CN201810396881.1	K_260328
CN201810396881.1	K_323978
CN201810396881.1	K_429590
CN201810396881.1	K_048118
CN201810396881.1	K_707509
CN201810396881.1	K_212674
CN201810413821.6	K_306324
CN201810413821.6	K_000471
CN201810413821.6	K_423348
CN201810413821.6	K_116011
CN201810413821.6	K_318437
CN201810413821.6	K_288384
CN201810413821.6	K_257213
CN201810413821.6	K_090635
CN201810413821.6	K_134474
CN201810413821.6	K_328121
CN201810413821.6	K_266388
CN201810413821.6	K_419690
CN201810413821.6	K_454090
CN201810413821.6	K_454091
CN201810413821.6	K_104488
CN201810413821.6	K_097431
CN201810451394.0	K_707524
CN201810451394.0	K_707526
CN201810451394.0	K_706908
CN201810451394.0	K_707528
CN201810451394.0	K_707147
CN201810451394.0	K_342871
CN201810453113.5	K_089919
CN201810453113.5	K_001730
CN201810453113.5	K_059697
CN201810453113.5	K_013168
CN201810453113.5	K_047659
CN201810453113.5	K_707545
CN201810453113.5	K_003258
CN201810453113.5	K_024106
CN201810453113.5	K_111554
CN201810531970.2	K_002051
CN201810531970.2	K_115206
CN201810531970.2	K_008379
CN201810531970.2	K_008378
CN201810531970.2	K_005078
CN201810531970.2	K_008491
CN201810531970.2	K_012039
CN201810531970.2	K_009537
CN201810531970.2	K_018089
CN201810531970.2	K_000489
CN201810531970.2	K_000142
CN201810531970.2	K_311530
CN201810531970.2	K_211728
CN201810531970.2	K_001994
CN201810585522.0	K_707555
