PatentID	KeywordID
CN202210261786.7	K_324512
US202217976494A	K_106712
CN202011352855.2	K_320708
US202217895336A	K_020327
IN202341077570	K_244472
KR20200061415A	K_012543
JP2020186157A	K_154448
IN202331062418	K_112271
CN202310993101.2	K_124741
JP2021081641A	K_310461
US202318130153A	K_046481
US202318520169A	K_327654
US2023084447W	K_195435
US201816181829A	K_392058
CN202311717986.X	K_057807
CN201810721960.5	K_000418
JP2019152476A	K_374858
CN202310154695.8	K_115208
DE102023213360A	K_110124
CN202111275914.5	K_330585
CN202310007898.4	K_150559
CN202310296371.8	K_305944
CN202310698648.X	K_315755
CN202280004507.7	K_318602
CN202011285803.8	K_320858
US201916692325A	K_011289
CN202011089713.1	K_046896
CN201911019575.7	K_002114
IN202041055266	K_064164
IB2023054115W	K_181084
US202217731699A	K_064163
CN202110925104.3	K_058908
CN202011557617.5	K_025825
CN202311565327.9	K_016640
IN201821035845	K_335831
CN202210550280.8	K_296487
EP19796734A	K_001016
CN202310017827.2	K_329190
US202117473859A	K_141689
US202118703135A	K_405262
EP20788571A	K_002645
US201916382878A	K_000513
US202117535052A	K_184108
US2023084443W	K_346973
US202318531515A	K_416611
US201815933358A	K_000003
JP2018055577A	K_088089
US202217890849A	K_018978
CN202311478036.6	K_359824
IN202311048893	K_112301
CN202311398838.6	K_004640
EP21818811A	K_369201
US201816059564A	K_391516
US202016899864A	K_397620
JP2021125233A	K_100169
CN202310049128.6	K_347704
CN202211531425.6	K_244472
CN202121993367.X	K_020563
US202016847399A	K_133046
CN201910319617.2	K_021529
CN202111328489.1	K_158239
US201815998684A	K_312536
KR20190039392A	K_000806
CN201811015421.6	K_086206
JP2019152476A	K_216254
EP23156413A	K_362102
KR20210151177A	K_182076
KR20230128615A	K_310087
CN202211256378.9	K_032354
KR20190111340A	K_338161
CN202210076711.1	K_089595
KR20200180593A	K_310634
JP2023036556A	K_309135
CN202011289514.5	K_022741
US201815993294A	K_000383
US202217721667A	K_108876
CN202110448009.9	K_318793
US202016815456A	K_018691
CN202311578095.0	K_361145
JP2021133884A	K_375884
US202218051114A	K_046954
ES19780576T	K_370693
US202217647261A	K_001884
CN202311048783.6	K_094281
CN202110279451.3	K_105382
CN201910500482.X	K_257945
CN202011507891.1	K_322259
US201916449230A	K_086895
NL2031012A	K_388462
IN202227041980	K_373546
US202117485233A	K_166002
CN202110514830.6	K_271562
US202117369209A	K_020073
KR20220079814A	K_308911
US2021054489W	K_400746
CN202310500567.4	K_351260
IN202041013421	K_310434
CN202311494159.9	K_306975
CN202280032139.7	K_114646
CN202210693310.0	K_079794
CN202310590487.2	K_317905
KR20180105100A	K_000418
CN202310172835.4	K_348711
EP22166658A	K_369407
CN202311827471.5	K_001903
CN201811621262.4	K_308597
DE112023000493T	K_124777
US202217963657A	K_106246
CN202311388369.X	K_081893
CN202111005847.5	K_007651
CN202211408484.4	K_307299
KR20210169103A	K_143101
CN202110145980.4	K_323791
KR20210175349A	K_030386
CN202211413283.3	K_189166
FR1904123A	K_000769
KR20180068211A	K_001515
DE2018200091W	K_082197
CN202211348468.0	K_306497
CN202311361640.0	K_257387
CN201811625704.2	K_102096
CN201880072862.1	K_309158
US202117922280A	K_404823
EP25188791A	K_001883
CN202310117198.0	K_348214
US201816053971A	K_140929
US202218056813A	K_315077
KR20190176540A	K_005901
EP23168879A	K_370134
CN202210486056.7	K_039374
US2019047921W	K_012308
CN202311585967.6	K_185449
CN202210868213.0	K_010358
KR20200028555A	K_081522
CN202210240227.8	K_335413
US202016942341A	K_113049
CN202211217266.2	K_310363
CN202310639688.7	K_113675
US201815904282A	K_002440
EP23212062A	K_370341
US202217826611A	K_408181
US201815956541A	K_197616
JP2018032663A	K_374398
CN201810224455.X	K_089681
CN202310835602.8	K_311752
CN202211073385.5	K_305872
JP2022107561A	K_009411
US202217690231A	K_234981
US202016950596A	K_334449
US202117560709A	K_005451
KR20230000352A	K_002017
KR20200151325A	K_381755
KR20210058694A	K_382822
US202318500001A	K_018978
CN202110369038.6	K_002334
US202318468209A	K_184568
US201916967380A	K_395939
CN202211570756.0	K_315062
KR20180121295A	K_099732
US202318397921A	K_046954
CN202211219560.7	K_014838
JP2023131604A	K_000061
US202318217510A	K_322352
US202217882836A	K_365899
KR20230002623A	K_028030
US202318525180A	K_416358
US201816764128A	K_000910
CN202311177502.7	K_094277
US201916506894A	K_391982
CN202310656680.1	K_046269
US202218079772A	K_006221
CN202210320422.1	K_336072
KR20190093041A	K_379860
IB2019061250W	K_371562
CN202410173562.X	K_084185
US201815863669A	K_081722
US202217647261A	K_406470
KR2018005776W	K_000148
CN202110936856.X	K_031539
EP20849389A	K_017662
US202117794636A	K_002113
CN202211672034.6	K_006669
EP23877127A	K_348204
CN201911330655.4	K_309720
CN202210302923.7	K_335963
KR20180075469A	K_263553
US2023084445W	K_411858
JP2022533395A	K_377186
CN202311170971.6	K_042253
US2020055743W	K_396519
US201916377966A	K_393774
US202017103049A	K_105168
CN202210261375.8	K_335641
KR20210174479A	K_372647
US201815894214A	K_000957
EP21762159A	K_108065
CN202211509371.3	K_312144
US202217895236A	K_314749
CN202311873115.7	K_364453
CN2019127659W	K_000028
KR20190125030A	K_119932
JP2022532569A	K_092750
CN202211256165.6	K_251163
KR20230075981A	K_092340
US202117159048A	K_000028
KR20200030739A	K_037946
US202217646780A	K_000068
US202217572485A	K_042176
EP21163577A	K_042146
CN202010025820.1	K_315417
CN202210631137.1	K_028030
EP22214457A	K_000193
CN201910001855.9	K_307566
US202017120031A	K_362071
FR1902620A	K_263932
CN202110344018.3	K_316501
US202217716787A	K_130251
CN202111184947.9	K_309905
CN201811356896.1	K_000698
US202217748644A	K_323565
US202117522973A	K_000001
US202117359806A	K_148510
CN201910740813.7	K_111203
CN201910742486.9	K_009132
US202217863291A	K_408670
US201815964644A	K_092438
EP24198018A	K_085620
CN202210550280.8	K_325538
US202217976512A	K_410314
US202117402029A	K_402860
US202217969514A	K_378717
KR20180166464A	K_117086
CN202110025542.4	K_002440
CN201911060743.7	K_026762
CN202010955548.7	K_319497
CN202310825156.2	K_354305
CN202110854863.5	K_327620
KR20230067558A	K_050315
CN201910052234.3	K_119991
CN202311810136.4	K_105848
KR20220168167A	K_316662
CN202210051986.X	K_017577
US201816048909A	K_084183
CN201811649068.7	K_308652
US202217818884A	K_408071
KR20190072509A	K_002035
CN202280017726.9	K_321154
US201916967405A	K_039349
US201816179223A	K_037760
KR20210164800A	K_085766
CN202211085981.5	K_341791
CN202510522997.5	K_325712
KR20190020161A	K_000061
CN202210280959.X	K_050461
US202117369742A	K_361463
US202017101600A	K_003269
US201816228389A	K_392334
US202318339461A	K_137616
US202318130758A	K_007446
US2022037532W	K_000615
US202017107192A	K_099747
CN202310015179.7	K_321486
JP2023013899A	K_304604
US201816107738A	K_000028
CN202210376367.8	K_189453
CN202311086400.4	K_316102
KR20200129478A	K_381415
US202217731258A	K_407554
EP19855573A	K_367345
KR20200158379A	K_002645
US202016885792A	K_397493
US202217657558A	K_305123
US202217872162A	K_155826
JP2023166518A	K_362631
CN202311649495.6	K_245239
CN202311388369.X	K_335259
CN202110833341.7	K_000195
US201916279357A	K_366849
CN2018108401W	K_000061
CN202010102248.4	K_256497
CN202311007313.5	K_105442
CN202311130565.7	K_310862
CN202311660200.5	K_090130
CN202310977505.2	K_305944
CN202311768143.2	K_363532
US202117215888A	K_387264
KR20200180593A	K_381945
EP22155866A	K_101405
CN202311052967.X	K_350458
KR20220091832A	K_000929
CN202210028555.1	K_181656
CN202210433511.7	K_336940
KR20220019511A	K_075036
CN202211562598.4	K_048602
KR20200075916A	K_185376
JP2020027190W	K_375038
CN202011204079.1	K_008139
CN202010602032.4	K_019879
US202217646780A	K_004451
CN202211699205.4	K_000061
CN202210705562.0	K_104485
US202017106116A	K_103829
EP21217802A	K_307483
CN202211297480.3	K_028030
CN202211203761.8	K_132603
US201916447799A	K_394275
EP22162529A	K_102736
US202318159898A	K_010231
CN202311550695.6	K_356138
JP2019238401A	K_025651
US202318233321A	K_413855
US202117452751A	K_274601
EP18798430A	K_366672
CN202011268445.X	K_320758
KR20220047324A	K_379297
CN202311235979.6	K_150573
CN202110457606.8	K_325565
FR2209587A	K_005368
CN202210925190.2	K_214080
SK572023A	K_164819
CN202210539204.7	K_064159
US202218089010A	K_399199
US201816232148A	K_159495
CN202380019977.5	K_158138
CN202211096743.4	K_085620
US201916283180A	K_322939
CN202210614744.7	K_324096
US202318366394A	K_089587
GB201902722A	K_081986
KR20180146996A	K_306706
US201916575873A	K_157121
CN202180100204.0	K_001363
KR20180067894A	K_315223
CN202311727067.0	K_362805
KR20210064813A	K_011411
US202017101600A	K_015380
EP22816701A	K_369900
CN202010441686.3	K_317149
EP2019061426W	K_101968
CN202110360038.X	K_128474
CN202310220971.6	K_029669
CN202210939940.1	K_026687
IN202227041238	K_373509
KR20220189554A	K_087410
CN202110903638.6	K_075960
DE202022105964U	K_000162
CN202311247867.2	K_337669
US202016804390A	K_000001
CN202311630745.1	K_197557
CN202210630432.5	K_325284
EP18784452A	K_007334
KR20210139267A	K_375141
KR20230194959A	K_000069
US202318208763A	K_115157
CN202211577188.7	K_142210
US202318111280A	K_406796
US202117307667A	K_000818
US201816053659A	K_391330
CN202110858525.9	K_125233
US202117308663A	K_137011
CN202111174404.9	K_309959
KR20220081812A	K_000366
CN202211014426.3	K_001674
EP18815873A	K_111062
CN202110310011.X	K_107415
CN201811488125.8	K_209616
US202117382437A	K_031983
EP22836272A	K_090803
JP2021000659A	K_367878
US201916679546A	K_296921
KR20200180593A	K_292623
US202017062724A	K_325415
US202217591551A	K_087838
JP2023030442A	K_000061
US202217741940A	K_085540
US202016746667A	K_378224
US201916359841A	K_026047
US202217661847A	K_001109
US202217683292A	K_406949
CN202280102677.9	K_347127
CN202010164167.7	K_315954
US201816107738A	K_195654
CN202310505340.9	K_343025
CN202311813691.2	K_313966
US201815955802A	K_390767
US202118257870A	K_156834
CN202110163909.9	K_244127
CN202110157469.6	K_312900
US201916674523A	K_383568
KR20190158132A	K_141918
US202017623216A	K_213155
US202217647699A	K_314846
CN202210273481.8	K_085295
CN202211555741.7	K_345090
CN202311149466.3	K_045543
CN202210138340.5	K_039368
CN202011186649.9	K_308266
JP2023200985A	K_158134
CN201910787859.4	K_312164
CN202211059825.1	K_265826
JP2021117320A	K_079441
JP2019526529A	K_024708
EP21189018A	K_368399
CN201910782216.0	K_312155
US202117375903A	K_000227
CN201980072234.8	K_086580
US202217895064A	K_091027
EP23775589A	K_027877
CN202311401928.6	K_014838
US202016909495A	K_117242
CN202111137334.X	K_007357
CN202211654102.6	K_109299
CN202010022985.3	K_193536
CN202310193234.1	K_348817
CN202380023156.9	K_107923
US202117498248A	K_403590
EP22708611A	K_066370
CN202311247461.4	K_335249
CN202210772899.3	K_339538
KR20230194076A	K_096015
US202017004609A	K_004683
CN201911299550.7	K_087368
US202217659032A	K_154377
CN202210681636.1	K_323000
CN201880051149.9	K_309045
US202218056813A	K_410599
CN202210593200.7	K_086384
US202218064430A	K_182702
US202217646780A	K_000825
CN202110742948.4	K_327118
CN202111142274.0	K_001166
US202218057661A	K_001701
JP2019130033A	K_008275
CN202011135135.0	K_251645
CN202210144225.9	K_001560
CN201880072862.1	K_309141
CN202110337942.9	K_324653
CN201922019715.2	K_003815
CN202110896186.3	K_321154
US202117448828A	K_364937
US201816189512A	K_369891
CN202311699242.X	K_362496
CN202110897965.5	K_307424
CN202310760615.3	K_353682
IN202014002171	K_372636
CN202311609687.4	K_003815
CN202110271888.2	K_002906
CN202010366056.4	K_002875
US202318301932A	K_191651
CN202010692749.2	K_016794
US202318843021A	K_102765
CN202211391811.X	K_343916
KR20210108084A	K_365309
JP2021000659A	K_009009
CN202210550280.8	K_244699
CN201910420738.6	K_310813
CN202310867315.5	K_257395
US202217826611A	K_344991
US202318527162A	K_416518
CN202311336750.1	K_089503
CN202311785675.7	K_356199
KR20210154663A	K_000904
US2020046250W	K_392877
RU2021105060U	K_022464
US202318452364A	K_358450
US202117795998A	K_000151
IL27834120A	K_112419
US201916720551A	K_003317
KR20180143850A	K_003640
CN202011447312.9	K_009663
US202118259684A	K_131706
US2022031427W	K_018978
CN201811081796.2	K_065258
KR20230115473A	K_369622
US202318398207A	K_016209
CN202111425221.X	K_001995
CN202110457606.8	K_017575
CN202380086312.6	K_108062
US201916548217A	K_008157
CN202311226910.7	K_332480
CN202380018919.0	K_322939
CN202010973416.7	K_319590
US202217955011A	K_000064
CN202111407726.3	K_307338
IN202041013421	K_081893
JP2023026112W	K_079542
CN202210319406.0	K_336055
US201816183647A	K_392072
US202217688304A	K_403160
CN202210593200.7	K_042160
US201916505730A	K_002095
CN202211379773.6	K_343749
CN202110147736.1	K_027531
CN201810603814.2	K_085727
RU2021138125A	K_388712
CN202011507891.1	K_059561
US202117381036A	K_080815
EP21189268A	K_000444
US202217700003A	K_405272
CN202210149587.7	K_082197
CN201980033554.2	K_314676
CN202111089935.8	K_000061
IN201814037344	K_083679
IN201817023282	K_082914
US202117369209A	K_359824
US201917416461A	K_214082
CN202211636779.7	K_066370
CN201911337677.3	K_313970
KR20210034531A	K_016183
US201916684735A	K_255887
EP21818811A	K_112633
CN202210614744.7	K_150559
IN202017008971	K_368272
JP2023205119A	K_378185
CN202111567636.0	K_324690
CN202310989860.1	K_355446
CN201880012524.9	K_001787
CN202211289005.1	K_006561
CN202110310011.X	K_324504
CN202311439518.0	K_000572
US202016826678A	K_081987
KR20220176922A	K_244127
JP2023093715A	K_102616
US202016951213A	K_111761
CN202211187837.2	K_309894
US201916351725A	K_159792
CN202311551035.X	K_360748
CN202110928045.5	K_328229
IN201927012789	K_007651
US202217868631A	K_338683
CN202311567359.2	K_360944
JP2021123098A	K_162166
US202217955814A	K_409757
CN202311297331.1	K_326014
CN202210056344.9	K_026048
EP19151256A	K_083328
US202217973205A	K_410181
EP21196602A	K_368502
CN202310594851.2	K_090130
US201815953970A	K_390745
US202318180053A	K_413150
CN202110784002.4	K_327300
US201815894214A	K_025554
KR20227029363A	K_383160
CN202210859885.5	K_006056
CN2022136777W	K_346518
US202217584332A	K_257395
US202016834710A	K_310591
KR2022008338W	K_017662
CN202311830191.X	K_244472
CN202310580934.6	K_342827
CN202311004688.6	K_355575
CN202110320985.6	K_318573
CN2022124889W	K_346434
KR20190096952A	K_089797
IN201924002838	K_309191
US202318356539A	K_414871
US202217960784A	K_400525
CN202210256828.8	K_335627
US202217890849A	K_090619
CN202311823232.2	K_016147
CN202111015298.X	K_328666
CN202310697231.1	K_005926
CN202311550937.1	K_315643
CN202010642900.1	K_312564
US202017766186A	K_345200
CN202010088743.4	K_309677
CN202310287941.7	K_223915
CN202311797825.6	K_363809
US202217721497A	K_407385
US202318698277A	K_321115
CN202210204279.X	K_312851
GB202401219A	K_101567
CN202111580161.9	K_332527
US202318850694A	K_416977
US202117228056A	K_105101
CN202310833639.7	K_000199
CN2023118269W	K_364112
CN202211121134.X	K_321233
CN202211268130.4	K_114094
CN202310146206.4	K_340294
CN202310639153.X	K_113674
CN202380018919.0	K_311341
US202318140650A	K_113375
US202318457437A	K_001647
KR20230066271A	K_305076
FR2003444A	K_310172
CN202311781417.1	K_315257
EP22216503A	K_369620
CN202110308211.1	K_319589
US201916278206A	K_102074
IN202121047159	K_001855
US202118272627A	K_084183
CN202211005289.7	K_319193
US202318150889A	K_260469
EP21745608A	K_164131
CN202010244427.1	K_090395
CN202310271427.4	K_349397
US201916559114A	K_085618
US202117201458A	K_366724
CN202311285546.1	K_017225
CN202110900587.1	K_328003
EP21189268A	K_034225
KR20200162415A	K_090571
CN202311473491.7	K_085129
CN202310017792.2	K_123173
JP2019566476A	K_003814
KR20210023909A	K_034980
KR20230175805A	K_001855
CN202010817404.5	K_002069
KR20180110867A	K_154399
JP2021028842A	K_002040
US202318165120A	K_409948
US202318468209A	K_142210
JP2022159739A	K_377060
CN201910386566.5	K_014396
CN201910929448.4	K_048837
CN202311387049.2	K_358914
US202217991410A	K_312910
CN201911041964.X	K_019402
CN202010220663.X	K_092768
CN202111070360.5	K_329047
CN201811133359.0	K_000867
US202217647699A	K_389426
US202318520169A	K_308799
US201916677401A	K_367529
CN202111394961.1	K_331250
CN202311848563.1	K_113675
JP2022502631A	K_090290
CN202210531760.X	K_017959
RU2021103087A	K_083568
AT2018172289T	K_007194
CN202310706055.3	K_014375
CN202310361996.8	K_321472
CN202011435692.4	K_261636
CN202210881394.0	K_340168
CN202311536651.8	K_066370
US202117199010A	K_008157
KR20200086749A	K_381195
CN202311732901.5	K_094903
US202017429816A	K_400272
CN202110636073.X	K_087726
CN202310688677.8	K_326779
AU2019363031A	K_305108
CN202311566567.0	K_000679
CN202311486658.3	K_182258
CN202311193895.0	K_328644
CN202210593200.7	K_228478
CN202211246719.4	K_342387
CN202210028176.2	K_333860
CN202311029568.1	K_226500
CN202210104079.7	K_039655
EP20876483A	K_368284
JP2025508880A	K_378508
CN202310617232.0	K_000419
CN202311734574.7	K_311260
CN202210781266.9	K_011996
US2023083184W	K_411830
CN202311402511.1	K_181940
CN201910817892.7	K_307938
EP2018066626W	K_367643
KR20180097313A	K_155857
CN202011470928.8	K_009663
CN202211531447.2	K_331024
CN202111433760.8	K_331575
JP2021000659A	K_375523
US202016736942A	K_396596
CN202010969798.6	K_311723
CN201911299550.7	K_309139
KR20210162941A	K_383810
US202217903096A	K_401679
US2018045379W	K_390097
US202117327309A	K_000191
CN202380057586.2	K_066370
KR20220168167A	K_020096
JP2020109001A	K_089416
KR20220152525A	K_092776
CN201810048865.3	K_000418
CN202210238878.3	K_090130
CN202211679325.8	K_013949
NL2031012A	K_089586
CN202210571926.0	K_296819
KR2018000210W	K_378559
CN202311737926.4	K_306239
KR20230039987A	K_386381
KR20210078698A	K_002514
KR20230037304A	K_005455
KR20230153096A	K_050057
KR20190116997A	K_004440
IN202321028137	K_366981
CN202210654991.X	K_195643
KR20210043459A	K_103229
JP2021067013A	K_341629
CN202311766708.3	K_320980
CN201910568633.5	K_105442
US202318337620A	K_001500
CN202010415191.3	K_317080
CN202211674867.6	K_022789
JP2019526529A	K_374947
KR20200180593A	K_101841
EP22785646A	K_002019
CN202110360038.X	K_324745
KR20200136613A	K_002052
CN202310691371.8	K_105724
JP2022029255A	K_324627
US201815888321A	K_390310
US201816232148A	K_392359
CN202210067388.1	K_315114
US201815953970A	K_367509
CN202310279257.4	K_349467
CN202311659082.6	K_362129
TR202009210A	K_389073
US202318485113A	K_087149
US201816767921A	K_337011
CN202311724594.6	K_020327
CN202310069440.1	K_001166
US202217960784A	K_369717
CN202311496042.4	K_066604
JP2021095949A	K_341363
CN202110001781.6	K_026280
US2021052833W	K_001166
US202016866243A	K_131029
IN202227041980	K_373553
DE102022128030A	K_310239
CN202310030850.5	K_004247
US202217974879A	K_370118
US2018044912W	K_077253
US202117335305A	K_096401
CN202310305929.4	K_257387
JP2022188052A	K_377072
CN202210605405.2	K_059175
CN202311841920.1	K_065112
US2019036551W	K_392868
US201916554332A	K_323567
US202217747676A	K_386330
US202017001021A	K_398363
CN202110046360.5	K_108966
CN202311279033.X	K_329191
KR20210106046A	K_017030
CN202110159075.4	K_040075
US202117398259A	K_393038
CN202011140224.4	K_007651
CN202111302408.0	K_132911
US202117349829A	K_372985
KR20230152725A	K_088348
CN202311000457.8	K_003513
US202318120844A	K_100655
KR20230115473A	K_243975
US202218272965A	K_047563
KR20190164144A	K_086580
KR20180153634A	K_105038
US202117558035A	K_004550
CN202111569461.7	K_315332
CN202311841920.1	K_006757
CN202010386129.6	K_000564
CN202110397163.8	K_325086
CN202110023710.6	K_265088
JP2022211709A	K_000003
CN201910058735.2	K_309541
CN201811570361.4	K_308381
US202217990193A	K_410449
EP2019059236W	K_081262
KR20210128585A	K_027704
US201816049810A	K_002209
TR2022010250A	K_313323
US202117535052A	K_003664
US202217866300A	K_408717
US202318533860A	K_164802
KR20180109873A	K_053328
CN202211065374.2	K_324837
CN202111139671.2	K_329474
CN202310419595.3	K_350560
CN202210232646.7	K_034235
US202318856830A	K_154669
JP2019115508A	K_374797
US202217703902A	K_337073
CN202310710722.5	K_305944
US201916710448A	K_109264
CN201880054143.7	K_044586
EP22210413A	K_369565
CN202210616779.4	K_018333
CN202311371352.3	K_036593
US202117182685A	K_401191
US202217827394A	K_142210
CN202111199729.2	K_081054
US202017083768A	K_164115
CN202210387155.X	K_313190
US201916675249A	K_048258
CN202211065961.1	K_322432
US202217652304A	K_362617
CN202110447755.6	K_313452
CN202111625378.7	K_310867
US202016949892A	K_340035
CN202310839191.X	K_044675
US202217833509A	K_000227
CN202380078633.1	K_304567
CN202211475095.3	K_319276
US202318154130A	K_100708
CN202311629194.7	K_020327
US201916352201A	K_174856
FR2106771A	K_059576
KR20210117400A	K_079381
CN201980016415.9	K_063997
CN202210246642.4	K_332777
CN202311767795.4	K_331668
CN202110145980.4	K_323798
CN202311237447.6	K_325093
EP19800091A	K_000061
US201916967380A	K_081987
US202218294155A	K_039227
CN202211084516.X	K_305872
CN202111129644.7	K_329413
US202318180476A	K_198756
JP2023089771A	K_020096
CN201910293777.4	K_307566
CN2018120301W	K_026128
CN202110462257.9	K_313055
CN202010864844.6	K_319152
US202318457140A	K_085633
TW110128516A	K_389732
US202218079772A	K_410871
US202217888299A	K_393816
IN202321071605A	K_356229
IN202341080353	K_082053
US202016949892A	K_199172
US202117795368A	K_198063
CN202111062329.7	K_329005
KR20230160270A	K_387572
US201816604905A	K_005384
CN202211520578.0	K_344842
US202217747751A	K_407791
IN202011056466	K_000187
CN202011324987.4	K_236110
GB201905256A	K_000003
US202217734155A	K_099234
KR20190149345A	K_002069
CN201910336562.6	K_310559
US202318368488A	K_000373
CN202380065133.4	K_307761
CN202311086400.4	K_307822
CN202111199729.2	K_118755
GB202317512A	K_022326
CN202311565327.9	K_136803
CN201811455827.6	K_307968
CN202311326053.8	K_017041
US202218074394A	K_323000
DE102021210593A	K_314631
CN201910995125.5	K_000148
CN202311841565.8	K_320326
US202117397882A	K_086399
CN202010055258.7	K_315539
CN202210820807.4	K_096590
KR20190143199A	K_364730
CN202310056324.6	K_017576
CN202210549487.3	K_337903
CN202310450223.7	K_350764
JP2023571880A	K_378311
EP19728098A	K_254759
US202117924309A	K_404836
CN202111155472.0	K_313438
US202117755086A	K_327664
CN202011353440.7	K_321253
CN202210858985.6	K_339956
CN202010336314.4	K_316689
US202318300268A	K_398885
CN202310497479.3	K_322724
CN201980016415.9	K_037761
JP2022116732A	K_031298
CN202110448009.9	K_325488
IN201917021798	K_026128
CN202111010802.7	K_001016
US202218700906A	K_355054
US201816010839A	K_183346
KR20230166690A	K_136950
CN201880089729.7	K_309230
CN202011535040.8	K_322305
CN202110411797.4	K_265196
US201916447799A	K_085282
US202217809276A	K_002017
CN202011053213.2	K_002678
CN202310741335.8	K_307151
IB2023062099W	K_002469
US202318526383A	K_048267
RU2022133019A	K_181440
CN201980092470.6	K_315062
CN202011329033.2	K_321117
CN202111405275.X	K_281154
CN2018075538W	K_215809
CN202210680819.1	K_113675
US202318365966A	K_414876
KR20230131576A	K_000007
EP2023067074W	K_104796
US202318137820A	K_365281
JP2019536242A	K_048800
US202117535116A	K_043855
EP23195843A	K_115347
KR20247042291A	K_247814
CN202210178013.2	K_259024
CN202211512181.7	K_040075
CN202110360038.X	K_000867
CN202210898757.1	K_340294
CN202211650046.9	K_333411
CN202311489887.0	K_359978
US202117920590A	K_000418
CN202111174404.9	K_313308
KR20220179841A	K_087248
KR20230103888A	K_386968
KR20197031657A	K_305851
US202016743862A	K_307541
CN202211688240.6	K_001470
US202016950759A	K_398045
IN202221019791	K_373410
KR20230158420A	K_100494
CN202210017409.9	K_163813
CN202311667862.5	K_200093
US201815955802A	K_046481
US202117508253A	K_393554
KR20210133461A	K_266385
CN202111589658.7	K_315521
KR20220017019A	K_366847
US202016949452A	K_397984
CN202111193281.3	K_008933
KR20200114865A	K_257945
CN202280054166.4	K_346936
KR2019012391W	K_065020
US202318160291A	K_412870
CN202211552603.3	K_345067
US201916352201A	K_390691
CN202011465773.9	K_017577
US202318345431A	K_412120
US202217728119A	K_017577
IL2022050759W	K_081262
CN202011051868.6	K_319859
US201916409056A	K_036315
US202016914315A	K_397785
CN201910620768.1	K_000615
JP2019238401A	K_025250
IN201921035526	K_003013
KR20210172139A	K_000061
CN202211491514.2	K_344594
US201916582672A	K_325497
CN202210265565.7	K_335769
KR20180064459A	K_093282
US202016935849A	K_397908
CN202310183698.4	K_082197
CN201910779407.1	K_000061
CN202310156954.0	K_000003
KR20230072717A	K_073852
CN202211306320.0	K_294445
IN201924002838	K_372422
CN2021084725W	K_323298
US202117563014A	K_000001
CN202310952052.8	K_015525
CN202211178397.4	K_306851
KR20200180593A	K_325818
KR20220116072A	K_268929
US202217842320A	K_077253
CN202211000295.3	K_208747
US202318378988A	K_110854
CN202311338624.X	K_085478
CN202310522817.4	K_015379
EP22828870A	K_132647
US2021063392W	K_137197
US202217973205A	K_000028
US202318190485A	K_375385
US201916355736A	K_099235
CN202311499547.6	K_309350
CN202311821577.4	K_000061
CN202011557617.5	K_065054
US202217976093A	K_398133
US202318532272A	K_325818
CN202211531447.2	K_102741
US201916725170A	K_309938
CN202310647768.7	K_000198
KR20190072509A	K_001673
CN201811363678.0	K_307340
CN202310285293.1	K_000419
DE102018218256A	K_108685
CN202310431635.6	K_307151
CN202311768143.2	K_363529
US201917255497A	K_396065
CA3020431A	K_000148
EP19160127A	K_257945
CN202080015583.9	K_322900
US202318519311A	K_332879
KR20200180593A	K_015525
EP19804289A	K_367315
US201916585058A	K_000910
JP2023014613A	K_377332
CN202210587198.2	K_338206
CN202020279002.X	K_000602
CN202111184947.9	K_089587
CN202311576511.3	K_010627
CN202310826980.X	K_034797
US201915733658A	K_001109
IB2023061400W	K_102096
CN202011295739.1	K_042251
KR20247015340A	K_388145
US202016787264A	K_340359
CN202080040039.X	K_011572
KR20220059962A	K_025249
JP2021117320A	K_000061
KR20190118483A	K_244472
CN202311464530.7	K_337931
US202117504782A	K_000144
CN202110244628.6	K_324231
CN202011089713.1	K_320047
CN202111193281.3	K_000218
CN202311546343.3	K_004980
CN202210027080.4	K_067651
KR20210180650A	K_117147
US201916675249A	K_101607
US201916677401A	K_001318
CN202010742468.3	K_227952
CN201811450696.2	K_307940
US201815886989A	K_269834
CN202111444616.4	K_247294
US201815919170A	K_026408
US202117328734A	K_067649
US202117244734A	K_211107
CN202011404228.9	K_321582
CN202311209833.4	K_318790
CN202210625694.2	K_338569
CN202311588919.2	K_356936
US201915733658A	K_193076
CN202010779950.4	K_004219
CN202310354991.2	K_244697
JP2020107230A	K_158358
CN202111184947.9	K_329847
KR20180030450A	K_092438
US202318137015A	K_412596
CN202310209878.5	K_280587
US202217703902A	K_314140
US202016783923A	K_085323
US202318484306A	K_197856
CN201910293748.8	K_307968
JP2021000659A	K_000148
US201916426825A	K_103620
US202318485225A	K_416000
US202318452364A	K_415482
US201816224138A	K_392309
KR20190050313A	K_379726
CN202310056324.6	K_086384
KR20180080961A	K_378936
CN201910805835.7	K_312266
PT2018050042W	K_001628
CN202211454051.2	K_004255
CN202310057497.X	K_308477
CN2019127052W	K_000999
US201916351725A	K_079750
CN202110708286.9	K_317881
TW110128516A	K_372391
US201816199549A	K_260949
CN202010958813.7	K_319522
US202318156210A	K_004610
CN202110687502.6	K_326859
CN202110385043.6	K_094283
US202318168538A	K_167431
CN202210519388.0	K_150684
CN202310879277.5	K_354703
CN202310180438.1	K_001649
IN202021035553	K_370323
US202318342780A	K_039390
CN202310775974.6	K_326350
CN202210126139.5	K_147207
US201916679546A	K_395509
US202117522238A	K_310151
US202118703135A	K_405254
CN202311160742.6	K_340976
EP19160127A	K_255844
