PatentID	AssigneeID
KR20207014739A	A_024093
IN202027002642	A_007705
US202118575678A	A_007705
US202218145382A	A_007719
US201816009192A	A_036113
JP2023066364A	A_005622
CN202380066753.X	A_000910
JP2022508010A	A_006083
US202118272392A	A_013124
JP2024508428A	A_006695
BR112020020446A	A_023720
CN202510341605.5	A_021174
JP2022560615A	A_006083
US202017625118A	A_005506
US202217736512A	A_006703
CN201910668701.5	A_012652
KR20220114732A	A_006695
US202318385571A	A_020650
US201815913024A	A_008125
EP23873194A	A_006703
KR20217010736A	A_036065
EP21850596A	A_006695
US202017032391A	A_007790
US202017631327A	A_006695
CN2023105245W	A_012652
US202017628183A	A_006695
EP22915232A	A_005857
JP2023510037A	A_006084
CN202080083288.7	A_020659
CN202180001044.4	A_021162
JP2023000886A	A_036032
EP20751009A	A_007705
JP2023137362A	A_006084
EP20872502A	A_005857
US202117923040A	A_006695
KR20237011770A	A_006694
KR20257014483A	A_006702
KR20257004740A	A_006703
US202016941294A	A_007705
US202118011197A	A_005496
US202217698943A	A_022403
US202118571879A	A_006083
US202318315094A	A_007719
US201916546856A	A_008042
US202318506443A	A_024650
EP20754586A	A_007705
US202218547131A	A_022585
US201816003730A	A_008042
US201815733087A	A_000099
US202217903776A	A_006695
US202018004056A	A_007705
CN202111246083.9	A_035873
US202218285070A	A_006695
US202217875306A	A_007733
US201916660269A	A_022374
JP2022194929A	A_006084
US202318865230A	A_022585
CN202380064119.2	A_020761
EP21742666A	A_007705
US202117305779A	A_007705
US202217650809A	A_007705
US202017026344A	A_020572
KR20217029066A	A_006694
JP2024575284A	A_023056
US202217966200A	A_036300
JP2023502826A	A_007705
US202117438274A	A_022403
KR20237026327A	A_009903
CN201880039025.9	A_000910
US201916972245A	A_006695
JP2023568789A	A_006083
JP2023524060A	A_006083
US202318242667A	A_006223
US202016996748A	A_036203
US202217823917A	A_007705
US201815978018A	A_036112
US201917780842A	A_006083
CN202111361899.6	A_035916
JP2024500783A	A_006170
CN202210326887.8	A_020920
US202118254513A	A_007705
KR20220127693A	A_006695
US202218087684A	A_022374
US202217974291A	A_024450
US202017039144A	A_008042
US202218569163A	A_006703
CN202110987632.1	A_020685
US201916967106A	A_007705
CN201980003732.7	A_021162
US202318856027A	A_006695
US201916251475A	A_008042
BR112020002914A	A_023720
US201915733502A	A_007705
JP2021511771A	A_006084
US202218705247A	A_006695
CN202310998419.X	A_021162
KR20207015323A	A_036060
EP21204956A	A_005618
KR20217025097A	A_006694
CN2020101714W	A_012652
CN202080086047.8	A_000910
US202117319001A	A_007705
CN202180037730.7	A_000910
KR20227026345A	A_006695
US201917764364A	A_006234
CN2022072336W	A_005857
US202318833650A	A_006703
EP22740715A	A_007705
EP19748632A	A_007705
CN201980005998.5	A_021174
CN202010428589.0	A_035870
CN202110008402.6	A_002872
CN202011265702.4	A_020805
CN202210950596.6	A_012652
CN202011019990.5	A_002872
US202117453360A	A_008042
US202318097613A	A_036331
KR20190066890A	A_009587
US202017060715A	A_008042
ES18811969T	A_035949
US202218699234A	A_006695
JP2023524653A	A_036030
CN202010213999.3	A_000947
CN201911262107.2	A_021565
US201917048554A	A_006695
EP20957698A	A_006083
US202118249165A	A_036175
US202117798845A	A_025569
EP20956788A	A_006083
US202117451543A	A_007705
CN202080022198.7	A_000260
US202118251946A	A_007705
US202017607360A	A_006695
US202218856366A	A_007705
CN201880055578.3	A_000910
CN202111276054.7	A_035870
JP2021519988A	A_033870
JP2024516957A	A_005857
JP2023557747A	A_036035
US202117148092A	A_007705
KR20190093328A	A_006695
US202318869859A	A_006223
US202218576674A	A_006695
US202017918477A	A_007705
CN201980003883.2	A_021174
CN2021073274W	A_021162
CN202010006345.3	A_021429
CN202080106874.9	A_021177
US202017778763A	A_006695
US202217885282A	A_024353
JP2023566069A	A_006083
US201916270153A	A_013558
CN202080102534.9	A_020780
US202318325643A	A_007705
JP2023539522A	A_006083
US202118265764A	A_006695
CN202380078406.9	A_000910
US202318231790A	A_035956
CN202380079973.6	A_000260
CN201880090092.3	A_035875
KR20220083574A	A_006267
US202318159957A	A_007705
CN202380079983.X	A_000910
CN202080083768.3	A_030103
US202218696445A	A_007383
IL26504219A	A_035977
US202117540015A	A_008243
JP2019114571A	A_005506
US202017082260A	A_036214
KR20227023296A	A_006695
US201816108742A	A_024235
CN202180058893.3	A_000910
KR20257007408A	A_006694
CN201880047305.4	A_000910
CN202510125846.6	A_025904
EP20782739A	A_006695
EP22858455A	A_006083
EP20821529A	A_035959
JP2024520023A	A_023187
JP2018207588A	A_022964
KR20230025958A	A_006702
KR20207007400A	A_024093
US202117547661A	A_022290
US202318168942A	A_007705
EP23888925A	A_006695
EP20871620A	A_006695
CN201911009802.8	A_001399
US202117305793A	A_007705
US202016900157A	A_006703
US202017061125A	A_007705
US202217573408A	A_005587
CN202080042717.6	A_000910
US202016815429A	A_007790
US201917414599A	A_006695
US202017635899A	A_006695
CN202080074464.0	A_000910
US202016996748A	A_036204
US202218569269A	A_007383
IN201941038569	A_006703
US202118247688A	A_022411
CN202080006386.0	A_000260
US202117342318A	A_007705
US202218703167A	A_006703
EP20739186A	A_000492
US202318192484A	A_006703
KR20237031167A	A_006702
US202217939800A	A_006695
EP20727882A	A_007705
US201916680272A	A_007705
US202217971499A	A_007705
CN202010488600.2	A_012652
JP2021566408A	A_006083
EP23886325A	A_006695
CN202180021387.7	A_021174
US202118681006A	A_022585
US202117392084A	A_007705
US201816037536A	A_006223
US202017072297A	A_005469
US202218546224A	A_022585
CN201980098249.1	A_020779
CN202010347037.7	A_035870
CN202211218359.7	A_035870
CN202180098183.3	A_020779
US202016984668A	A_008042
EP22959941A	A_005857
US201815904063A	A_036104
US202218564768A	A_006703
US202218550665A	A_022585
JP2021515718A	A_006084
US202217711714A	A_007705
US202017912446A	A_025037
US202017594831A	A_006695
CN202380084735.4	A_029245
KR20257005678A	A_006702
EP19886374A	A_006223
CN201880002072.6	A_021162
CN201980080007.X	A_035895
US202118260571A	A_007705
US202016820173A	A_036191
EP18707582A	A_007705
US202218556620A	A_006703
IN201927013872	A_007705
EP20801128A	A_007705
CN202410977764.X	A_035870
US202117919408A	A_000099
JP2021508677A	A_006084
US202318299983A	A_007705
JP2022574999A	A_006083
US202318189198A	A_006835
KR20257015031A	A_006702
CN202380076781.X	A_035945
EP20828576A	A_007705
CN202311347085.6	A_000910
US202217655742A	A_024700
KR20190066890A	A_006703
US202218576393A	A_005496
US202318857349A	A_007383
IN202047027857	A_009903
US201917597772A	A_007705
CN202210915007.0	A_020685
US202318108424A	A_006695
CN202380057897.9	A_000260
US202218833656A	A_007705
JP2022521441A	A_007705
CN202211449048.1	A_035867
US202017764936A	A_006695
JP2024518852A	A_036029
US201917283212A	A_022403
US202218570343A	A_006703
US202017758926A	A_007705
US202217567550A	A_006695
US202017905811A	A_024353
CN202510544973.X	A_000910
JP2023500501A	A_006084
US202117156117A	A_006703
KR20207013604A	A_020640
US201816104359A	A_005577
US201916693718A	A_024424
US201917753410A	A_006695
CN201980099332.0	A_020779
CN202080094267.5	A_012652
US202117758867A	A_006695
CN202380074870.0	A_000910
US202017906536A	A_007705
US202318132598A	A_000099
US202217741030A	A_006703
JP2021516070A	A_005496
BR112019016746A	A_006166
US201816122561A	A_036122
US201917282466A	A_006695
JP2021072190A	A_005612
US202318523340A	A_036349
JP2024534297A	A_023108
KR20237027248A	A_006703
CN202080097689.8	A_000910
EP18186723A	A_000037
US202018017272A	A_006695
KR20227023709A	A_006695
CN202380062582.3	A_000260
CN202280095832.9	A_012652
US202017602854A	A_006695
US202117363943A	A_007705
JP2023500504A	A_006083
US202217918864A	A_006695
KR20227028228A	A_006695
JP2021508677A	A_006083
US202017439929A	A_006695
EP23794801A	A_005857
US202217647830A	A_006695
US202318177401A	A_007705
CN202111070717.X	A_012652
US202217709368A	A_005507
US202117449775A	A_007705
JP2023514549A	A_006084
CN202110634005.X	A_001676
JP2023562070A	A_006083
JP2024510335A	A_006695
EP23873189A	A_006695
EP20793906A	A_007705
CN201910308109.4	A_012739
US202117494700A	A_008263
US202217662011A	A_007705
EP21930239A	A_006083
IN201841022151	A_035990
KR20190020342A	A_006702
US202118549883A	A_007705
US202217653241A	A_024353
US201917753621A	A_007705
US202117400975A	A_007705
US201816003418A	A_008145
JP2024525447A	A_023056
US202217890054A	A_024201
CN202080070869.7	A_000260
US202117798985A	A_000099
US201817278985A	A_036139
US202117225952A	A_007705
KR20230002255A	A_006703
KR20230098877A	A_006702
JP2022570968A	A_006235
EP23851955A	A_005857
US202017440899A	A_006695
US202117540613A	A_007790
KR20247039758A	A_006695
KR20257004902A	A_006702
US202118261359A	A_036140
US202318455547A	A_024353
JP2022510401A	A_006083
KR20257015303A	A_006702
US202218696210A	A_007383
US202318311706A	A_022585
US202015930208A	A_005857
EP23850296A	A_006695
US202016748188A	A_022445
JP2018008763W	A_010020
US202218573219A	A_006703
US202117794446A	A_024353
KR20247043179A	A_006694
KR20190122339A	A_006703
US202217702449A	A_024098
US202217945431A	A_007705
KR20227030105A	A_024093
US202318336004A	A_005857
US202117469331A	A_007790
US201917310029A	A_006695
JP2024513400A	A_027997
CN202110862976.X	A_012652
US201916396956A	A_036151
EP20830696A	A_006695
US202118558866A	A_006083
US202016949711A	A_007705
US202318834858A	A_000099
CN201980014510.5	A_021174
US201916588018A	A_008125
KR20190090100A	A_006695
US201816174422A	A_008125
US202217933303A	A_007705
US202118014332A	A_024450
EP23758198A	A_006695
US202117445366A	A_007705
CN202080014518.4	A_000260
EP23710949A	A_007705
US202318509337A	A_036349
US202318862485A	A_006703
KR20230141703A	A_036081
KR20257030806A	A_036077
EP23761418A	A_006695
EP23922361A	A_005857
CN202180001801.8	A_021162
EP20936542A	A_013595
JP2022578351A	A_006083
IN201927017143	A_007705
EP22763613A	A_006695
CN202111361899.6	A_014734
CN202080108163.5	A_012652
CN2022134683W	A_005857
EP23919803A	A_024737
CN202410221299.7	A_000910
CN201980101402.1	A_035878
EP18908494A	A_005526
JP2023539344A	A_020640
US202117438214A	A_022403
EP22860294A	A_005857
US202217836931A	A_024700
US202118013098A	A_025570
US202318850366A	A_006703
CN202380092943.9	A_000910
US201916383158A	A_024529
JP2022548945A	A_007705
EP23868441A	A_006695
JP2023566629A	A_005857
US201916356829A	A_022374
US201917755755A	A_006083
CN201880096315.7	A_000910
KR20230123288A	A_006702
CN202080105883.6	A_035878
JP2022579582A	A_006083
US202117210192A	A_007705
EP22897909A	A_005857
CN202410291817.2	A_035870
JP2024536500A	A_005857
US202217734854A	A_006703
US201917277976A	A_006695
EP22900366A	A_005857
US202118016463A	A_005507
JP2018233817A	A_035994
EP23846990A	A_006695
US201816110793A	A_017287
JP2022570968A	A_006128
CN201810323929.6	A_000260
US201816609801A	A_006703
JP2023506608A	A_006084
US202117159351A	A_036239
US202318523340A	A_036378
US202117358585A	A_006695
IN202047054028	A_009903
CN202111153042.5	A_009080
EP18710232A	A_007705
US202318476204A	A_006703
US202118010980A	A_006695
EP18933385A	A_006083
US201816755977A	A_006223
EP21718740A	A_000099
KR20217039464A	A_036065
EP23853086A	A_006695
CN202210773565.8	A_035873
CN201980051560.0	A_000910
US202017768062A	A_006695
US202118015978A	A_007383
JP2023545001A	A_006083
CN201980065617.2	A_002239
US201915734178A	A_006703
US202117558391A	A_007790
US202017618326A	A_005428
KR20227017116A	A_006694
US202218547841A	A_007705
US202318167583A	A_024800
KR20257014445A	A_006702
CN201980103532.9	A_020779
EP23883067A	A_006703
US202318858547A	A_007790
JP2023568922A	A_036041
US202217989727A	A_006835
US202218262147A	A_006703
KR20217031880A	A_036065
CN202510139400.9	A_000910
CN202510728886.X	A_000910
US202117918939A	A_022403
KR20217003169A	A_020640
CN201980091331.1	A_035878
EP19775102A	A_009915
US201816199580A	A_019495
JP2024504785A	A_036017
US202217864107A	A_022384
US202018025767A	A_006695
US202117924099A	A_024450
US201817281961A	A_007383
EP22192208A	A_007705
CN202310167229.3	A_012652
CN2022136269W	A_005857
US202018005341A	A_024353
CN202180082692.7	A_020659
US201917603144A	A_006083
JP2021562240A	A_006083
US202117453360A	A_024580
US202217709544A	A_036287
US202318858903A	A_006695
CN202080016235.3	A_020920
JP2023135216A	A_006084
US202117248102A	A_007705
KR20237009079A	A_006694
CN202110043141.1	A_008801
EP23827313A	A_006703
US202318156705A	A_022493
US202218293587A	A_006695
CN202180015488.3	A_000910
JP2023578882A	A_036030
CN202180037175.8	A_000910
CN202210637036.5	A_035870
JP2025525225A	A_005622
JP2022580805A	A_005426
US202318853287A	A_008396
IN202127046145	A_007705
US202017796046A	A_006083
KR20227016978A	A_006695
US202318140788A	A_036247
US202118552868A	A_036139
BR112020000789A	A_020640
US202117244673A	A_007705
CN201810392201.9	A_000318
US202016879370A	A_000129
US202318181244A	A_007705
KR20257009732A	A_006702
JP2023568920A	A_006084
US202017422270A	A_006695
US202117173682A	A_007705
JP2023540623A	A_023056
EP20957106A	A_022403
US202318238997A	A_024565
JP2025506930A	A_006169
US202117164606A	A_007705
KR20257014319A	A_036077
EP23899857A	A_005857
US201815892072A	A_006703
CN202080045466.7	A_000910
JP2024502147A	A_020640
CN202080075636.6	A_021174
CN202011060724.7	A_000384
KR20217023053A	A_006694
US202118261658A	A_007705
US202117492357A	A_028114
US202117502568A	A_008042
CN201880016027.6	A_021174
US202017619021A	A_006695
JP2022574997A	A_006083
US202117524428A	A_010017
CN202211401943.6	A_035928
US202117997257A	A_007705
EP19851929A	A_005507
CN202010132960.9	A_035898
KR20227009280A	A_024093
EP23753070A	A_006703
CN202011336017.6	A_035870
CN202080001160.1	A_021162
US202017001611A	A_036206
US202016823011A	A_024353
JP2025504216A	A_036017
JP2023539495A	A_006084
EP21709227A	A_007705
CN202380068068.0	A_000910
IN201927006463	A_007705
JP2022580895A	A_023187
CN201880031568.6	A_000128
US202017310507A	A_006695
US202017925031A	A_007383
CN201880073046.2	A_012652
US202118270655A	A_006695
US202017599960A	A_006695
US202318833101A	A_006695
KR20237011766A	A_020640
US202017603735A	A_006695
US201816483485A	A_006703
CN202210843532.6	A_035870
JP2023557886A	A_006084
US201916530822A	A_008379
JP2023578236A	A_006083
CN201810648572.9	A_000182
EP21883349A	A_006695
US201917599376A	A_006083
EP22736081A	A_007705
US202217962058A	A_008146
US202117151812A	A_020646
US202017133314A	A_007790
JP2018156661A	A_006056
US202318311932A	A_024353
US201817265365A	A_006083
US202017090357A	A_007705
US202117305981A	A_007705
US202218559295A	A_006703
CN202210723115.8	A_000910
US202217932516A	A_007705
US201916973294A	A_000099
KR20237029225A	A_036084
CN202380036187.8	A_000260
US202118249165A	A_024751
CN202510125928.0	A_000910
US201816189157A	A_022403
US202218559824A	A_006703
US202117210133A	A_007705
CN202080012845.6	A_000910
EP18881657A	A_022503
US202217662757A	A_007705
US201815886785A	A_022374
US202318859392A	A_006703
CN201910506056.7	A_002695
KR20227012478A	A_006694
US202218564950A	A_007705
US202318849765A	A_006703
US202117467298A	A_035969
US202018265109A	A_006695
KR20217034390A	A_006695
CN202010961558.1	A_000139
US201917754094A	A_006083
JP2024525672A	A_023062
JP2025502661A	A_036038
CN202080104573.2	A_012652
US202217804964A	A_007705
US202118011456A	A_006695
JP2024563145A	A_036017
US202016913954A	A_007790
CN201880095762.0	A_035878
US202118246343A	A_036275
KR20200012621A	A_006703
US202218555435A	A_006083
JP2022575020A	A_006083
US202117905382A	A_006695
CN202110820729.3	A_029245
EP21799154A	A_007705
EP22197763A	A_007705
BR112019020385A	A_006695
JP2023520654A	A_006084
CN202080101189.7	A_020920
CN202010074661.4	A_012652
EP22947980A	A_006083
CN202010817054.2	A_012652
KR20217029067A	A_006695
CN202180060874.4	A_000910
EP18175564A	A_007752
US202017430985A	A_006695
CN201910430492.0	A_000177
US201916546962A	A_006184
CN201980001118.7	A_021162
CN201980100408.7	A_012652
US202017606551A	A_000099
US202318176648A	A_024815
US201917287220A	A_006695
EP21750559A	A_006695
EP21756355A	A_006695
KR20237004387A	A_006694
CN202010471392.5	A_000260
EP19720990A	A_022531
CN202310148870.2	A_012652
US202117357358A	A_007790
CN202111270416.1	A_035915
JP2023529184A	A_006083
US202017996908A	A_007705
JP2022539072A	A_005496
JP2023509995A	A_006083
US202118007865A	A_006695
CN202380035189.5	A_000910
US202217946954A	A_024450
US202217748012A	A_035969
CN202380035453.5	A_020659
AU2020218488A	A_008252
CN202080034428.1	A_000910
EP21755665A	A_007705
CN202080050252.9	A_021174
KR20257007660A	A_024093
CN202180052104.5	A_000910
US202218271989A	A_000099
KR2023007585W	A_006703
EP25179182A	A_022510
CN202411396275.1	A_000910
CN202080084973.1	A_021174
CN202080073798.6	A_021174
CN202080064430.3	A_000910
US202218838375A	A_007705
US202217572211A	A_024928
CN202180000366.7	A_021162
KR20227007592A	A_008252
EP18920771A	A_006083
US202017634520A	A_005496
CN202110839073.X	A_012652
IN201917038126	A_007383
CN201980022345.8	A_001519
CN202380090993.3	A_021840
US202117798313A	A_005496
IN201927025512	A_007705
US202016948898A	A_007705
US202217836064A	A_013124
US202218052617A	A_024836
KR20257038402A	A_024093
CN202010452906.2	A_021728
US202017108479A	A_006308
US202318509337A	A_036333
CN201910842925.3	A_035870
JP2024508428A	A_036017
US202217808872A	A_007705
US202118252292A	A_005526
CN201880049007.9	A_000910
CN201980003561.8	A_021162
EP20797310A	A_007705
AU2022203003A	A_025603
CN202180034896.3	A_000260
EP23916384A	A_006703
US202318372431A	A_022411
US201917597226A	A_007705
US202318876042A	A_006703
US202017031084A	A_007705
US202118039451A	A_006703
EP21806601A	A_007705
US202318469379A	A_024353
CN202111153042.5	A_001087
EP18807807A	A_007705
CN202280001630.3	A_021162
JP2022560770A	A_006084
JP2023550965A	A_006083
JP2020511588A	A_006084
US201916516318A	A_024370
US202318317789A	A_022585
KR20230018871A	A_006702
US202318861329A	A_006695
CN202310714382.3	A_020752
US202017427722A	A_006695
JP2024501772A	A_036030
JP2021541787A	A_006083
US202118016166A	A_007383
US202318118202A	A_006835
KR20247032864A	A_006703
US202017758240A	A_007705
JP2023520610A	A_006084
CN201911204785.3	A_002872
US202117325981A	A_007705
CN201910753695.3	A_035873
EP20835461A	A_005507
US202118044327A	A_006695
JP2022100348A	A_023187
US202016885796A	A_007705
JP2021515718A	A_006083
US202218550864A	A_022585
US202118575106A	A_007705
US201916361818A	A_007705
EP23863550A	A_006703
CN202010071977.8	A_035897
EP23851552A	A_005857
US202318836692A	A_006703
CN202210410331.7	A_004121
KR20200054770A	A_006703
US202318316588A	A_036363
EP21919445A	A_006083
JP2023066364A	A_036024
EP25219997A	A_007705
CN202080054502.6	A_000910
US202318240009A	A_006695
CN202080108147.6	A_020779
CN202180016042.2	A_000910
EP23853078A	A_006695
JP2023539516A	A_006083
US202218280149A	A_007790
US202217670328A	A_007661
US201916383158A	A_036148
US202218847924A	A_007705
JP2024573962A	A_006695
CN202080057781.1	A_020761
CN2023105245W	A_005857
KR20257033726A	A_020640
US202217731869A	A_007705
US202318112404A	A_006695
US202217980197A	A_006703
EP18837632A	A_006294
US202218995448A	A_013124
US202217580343A	A_007705
US202017606783A	A_000099
CN202110506698.4	A_012652
JP2021566408A	A_006084
BR112020002914A	A_005857
US202117508864A	A_007705
JP2025515880A	A_036043
EP18785789A	A_007705
KR20207034745A	A_022376
US202217816611A	A_007705
EP22743962A	A_007705
US201917277699A	A_006695
US202318859746A	A_006703
KR20217035456A	A_006083
KR20207016059A	A_023076
CN202110513723.1	A_012652
US202016830155A	A_024450
KR20237028633A	A_006695
US202016810446A	A_022451
CN202180005734.7	A_020920
KR20257005678A	A_006703
US202318361901A	A_024800
EP22885594A	A_005857
US202017999579A	A_024353
CN202180063933.3	A_000910
JP2021557176A	A_023120
CN2023097424W	A_025905
US202218694668A	A_006703
CN202380086022.1	A_000260
US202217812611A	A_007705
US202117356385A	A_006695
CN202080003603.0	A_021162
US202017130978A	A_022445
CN2020101677W	A_021162
JP2021508582A	A_006084
CN202310248949.2	A_012652
JP2022574972A	A_006084
CN201980096302.4	A_020779
US202217812010A	A_024353
CN202080106112.9	A_020920
CN201980053550.0	A_021174
US202217878944A	A_008021
EP22923957A	A_035967
CN201910544753.1	A_013765
CN201980048838.9	A_000910
US201917046390A	A_006217
US202318852255A	A_006695
KR20247021754A	A_006703
US202218272232A	A_007383
BR112020020446A	A_005857
US202017766999A	A_006695
US202117996494A	A_007705
JP2022510208A	A_020640
CN201880001252.2	A_021162
CN202080102497.1	A_035878
US202217587584A	A_010017
KR20257015496A	A_006703
US202318860912A	A_007705
US202017754228A	A_006695
EP23896721A	A_005857
KR20257007408A	A_006695
JP2024568545A	A_006169
CN202410282981.7	A_000910
US202016859402A	A_007705
US202218053310A	A_009973
US201917252888A	A_006184
CN201880099088.3	A_035878
US202117235962A	A_035956
EP23880234A	A_006695
US202017033869A	A_000129
IN202027006916	A_007705
EP18865010A	A_006185
KR20180129351A	A_006702
US202318326892A	A_007705
US202318152405A	A_006695
US202318361792A	A_007705
EP20944454A	A_007705
EP19744236A	A_022411
US201917421040A	A_005496
CN202110925363.6	A_001485
JP2022161804A	A_023056
US202018010449A	A_024353
EP22739706A	A_006695
EP19896455A	A_005857
US201917289474A	A_006223
US201816604047A	A_007790
CN201980094957.8	A_020779
CN201811000578.1	A_000260
US202016947788A	A_007705
US202118549113A	A_022585
KR20257011696A	A_006694
CN201980052594.1	A_021174
CN201910777808.3	A_035889
US202117457272A	A_008125
US202218086559A	A_024353
US201916550590A	A_007705
US201815861075A	A_006703
US202016811576A	A_025013
KR20227020408A	A_036076
CN202010991491.6	A_035905
US202318852636A	A_007790
CN202211500042.2	A_035870
KR20200102811A	A_036056
US202318212547A	A_014276
JP2021556021A	A_005496
US202018040504A	A_007705
US202118007293A	A_006294
US201816219607A	A_007824
CN202011550295.1	A_029892
US202118264294A	A_036230
JP2022550073A	A_006084
US202016927971A	A_007705
US202016861685A	A_028102
US202218862135A	A_006695
US202117328455A	A_007705
IN202037046875	A_006083
CN202010788005.0	A_020752
KR20217020837A	A_024093
US202118563020A	A_007705
CN202080002332.7	A_021162
JP2020210642A	A_006114
EP22703537A	A_007705
US201815907551A	A_007790
US201816480016A	A_006703
EP22852272A	A_005857
US202118263445A	A_006083
US202218858606A	A_022403
EP22739802A	A_006695
US202218281629A	A_000099
CN201980072096.3	A_000910
EP22781672A	A_006703
US202217976002A	A_007719
JP2025507578A	A_006695
US202117910367A	A_007383
US202118704802A	A_006083
JP2023543903A	A_005612
US202217810632A	A_036289
CN202411360058.7	A_035946
US202017637418A	A_006695
US202318153987A	A_007705
KR20257009732A	A_006703
US202218699801A	A_007383
US202017310492A	A_006695
KR20237001916A	A_006694
US202218568210A	A_006294
US202218275914A	A_006695
EP18719103A	A_022377
EP23872881A	A_006703
EP23886230A	A_006703
KR20190093328A	A_006694
US202318881211A	A_006703
CN202180002109.7	A_021162
CN201980052110.3	A_000910
US202117444267A	A_007705
CN201880098574.3	A_035878
US202016749321A	A_005577
EP23831979A	A_006703
EP22853029A	A_005556
EP22767472A	A_006695
EP21710784A	A_007705
US201817283987A	A_007383
JP2023578882A	A_036029
CN202080050178.0	A_021174
CN202380052367.5	A_002430
CN202011269132.6	A_001179
EP21965659A	A_006083
EP25174824A	A_007705
US202218563724A	A_007790
KR20237011847A	A_036069
US202217931069A	A_024353
US202017594059A	A_006695
JP2021550907A	A_006084
CN202110040569.0	A_035870
JP2024539888A	A_000099
JP2024527668A	A_006703
US202218681754A	A_006695
JP2022575436A	A_023056
US201816192678A	A_007705
CN202010977941.6	A_035899
EP22890409A	A_006695
CN202380093264.3	A_030103
US202117217579A	A_007705
US201916980277A	A_006695
KR20257015031A	A_006703
US201916540415A	A_006695
CN202080058829.0	A_000910
EP19728812A	A_007705
US202117211649A	A_007705
CN201980000944.X	A_021162
US202218564267A	A_007383
US201917280839A	A_007705
US202018025802A	A_007383
CN202210894250.9	A_035870
CN202210047204.5	A_000182
JP2025505722A	A_006695
CN202211609041.1	A_035929
US202018000155A	A_036230
US202318135531A	A_036341
US202218876857A	A_006223
CN202380030155.7	A_000910
JP2022577848A	A_006083
JP2023079958A	A_036017
KR20217039464A	A_006083
EP20869257A	A_005857
KR20237000373A	A_006694
CN202080000845.4	A_021162
EP22920285A	A_006083
EP21877991A	A_006695
CN202210785129.2	A_000198
